Account Number,Product Name,Account Limit,Account Status,Branch name,Digital Products,CIF,Relationship,NIC,Currency
4454678148,Credit Card - Gold Visa,1199401,Active,Wilgamuwa,B- App,3640304360,Individual,364030436030386V,LKR
4454678149,Credit Card - Gold Visa,1199501,Active,Addalachchenai,C- App,7875278752,Individual,787527875230403V,LKR
4454678150,Credit Card - Gold Visa,1199601,Active,Alankerny,B- App,8896289889,Individual,889628988930420V,LKR
4454678151,Credit Card - Gold Visa,1199701,Active,Araiyampathy,B- App,928190928,Individual,92819092830437V,LKR
4454678152,Credit Card - Gold Visa,1199801,Active,Batticaloa Town,D- Dep,1520012152,Joint,152001215230454V,LKR
4454678153,Debit Card - Gold Visa,1199901,Non Active,Independent Square,B- App,3284123284,Joint,328412328430471V,LKR
4454678154,Debit Card - Gold Visa,1200001,Non Active,Upcott,B- App,3971834397,Joint,397183439730488V,LKR
4454678155,Credit Card - Gold Visa,1200101,Active,Wilgamuwa,I- Hus,3254745432,Individual,325474543230505V,LKR
4454678156,Credit Card - Gold Visa,1200201,Active,Addalachchenai,B- App,9352056593,Individual,935205659330522V,LKR
4454678157,Credit Card - Gold Visa,1200301,Active,Alankerny,B- App,8124067681,Individual,812406768130539V,LKR
4454678158,Credit Card - Gold Visa,1200401,Active,Alankerny,B- App,4518678745,Individual,451867874530556V,LKR
4454678159,Credit Card - Gold Visa,1200501,Active,Araiyampathy,B- App,8520789852,Individual,852078985230573V,LKR
4454678160,Credit Card - Gold Visa,1200601,Active,Batticaloa Town,B- App,9208390920,Joint,920839092030590V,LKR
4454678161,Debit Card - Gold Visa,1200701,Non Active,Independent Square,B- App,3043113155,Joint,304311315530607V,LKR
4454678162,Debit Card - Gold Visa,1200801,Non Active,Upcott,B- App,2678524299,Joint,267852429930624V,LKR
4454678163,Credit Card - Gold Visa,1200901,Active,Wilgamuwa,B- App,7815134378,Individual,781513437830641V,LKR
4454678164,Credit Card - Gold Visa,1201001,Active,Addalachchenai,B- App,4982045498,Individual,498204549830658V,LKR
4454678165,Credit Card - Gold Visa,1201101,Active,Alankerny,B- App,9390356593,Individual,939035659330675V,LKR
4454678166,Credit Card - Gold Visa,1201201,Active,Wilgamuwa,B- App,8859167688,Individual,885916768830692V,LKR
4454678167,Credit Card - Gold Visa,1201301,Active,Addalachchenai,C- App,7624878762,Individual,762487876230709V,LKR
4454678168,Credit Card - Gold Visa,1201401,Active,Alankerny,B- App,8404389840,Individual,840438984030726V,LKR
4454678169,Credit Card - Gold Visa,1201501,Active,Araiyampathy,B- App,9622490962,Individual,962249096230743V,LKR
4454678170,Credit Card - Gold Visa,1201601,Active,Batticaloa Town,D- Dep,1155512115,Joint,115551211530760V,LKR
4454678171,Debit Card - Gold Visa,1201701,Non Active,Independent Square,B- App,7346523273,Joint,734652327330777V,LKR
4454678172,Debit Card - Gold Visa,1201801,Non Active,Upcott,B- App,4221534342,Joint,422153434230794V,LKR
4454678173,Credit Card - Gold Visa,1201901,Active,Wilgamuwa,I- Hus,4639845463,Individual,463984546330811V,LKR
4454678174,Credit Card - Gold Visa,1202001,Active,Addalachchenai,B- App,7229456572,Individual,722945657230828V,LKR
4454678175,Credit Card - Gold Visa,1202101,Active,Alankerny,B- App,8491767684,Individual,849176768430845V,LKR
4454678176,Credit Card - Gold Visa,1202201,Active,Alankerny,B- App,8609078786,Individual,860907878630862V,LKR
4454678177,Credit Card - Gold Visa,1202301,Active,Araiyampathy,B- App,2027789820,Individual,202778982030879V,LKR
4454678178,Credit Card - Gold Visa,1202401,Active,Batticaloa Town,B- App,4178890941,Joint,417889094130896V,LKR
4454678179,Debit Card - Gold Visa,1202501,Non Active,Independent Square,B- App,1547312154,Joint,154731215430913V,LKR
4454678180,Debit Card - Gold Visa,1202601,Non Active,Upcott,B- App,2509623250,Joint,250962325030930V,LKR
4454678181,Credit Card - Gold Visa,1202701,Active,Wilgamuwa,B- App,4227034342,Individual,422703434230947V,LKR
4454678182,Credit Card - Gold Visa,1202801,Active,Addalachchenai,B- App,7039145470,Individual,703914547030964V,LKR
4454678183,Credit Card - Gold Visa,1202901,Active,Alankerny,B- App,5483756554,Individual,548375655430981V,LKR
4454678184,Credit Card - Gold Visa,1203001,Active,Wilgamuwa,B- App,5245367652,Individual,524536765230998V,LKR
4454678185,Credit Card - Gold Visa,1203101,Active,Addalachchenai,C- App,7751378775,Individual,775137877531015V,LKR
4454678186,Credit Card - Gold Visa,1203201,Active,Alankerny,B- App,8254889882,Individual,825488988231032V,LKR
4454678187,Credit Card - Gold Visa,1203301,Active,Araiyampathy,B- App,948090948,Individual,94809094831049V,LKR
4454678188,Credit Card - Gold Visa,1203401,Active,Batticaloa Town,D- Dep,1758712175,Joint,175871217531066V,LKR
4454678189,Debit Card - Gold Visa,1203501,Non Active,Independent Square,B- App,2384423238,Joint,238442323831083V,LKR
4454678190,Debit Card - Gold Visa,1203601,Non Active,Upcott,B- App,3852934385,Joint,385293438531100V,LKR
4454678191,Credit Card - Gold Visa,1203701,Active,Wilgamuwa,I- Hus,3408745434,Individual,340874543431117V,LKR
4454678192,Credit Card - Gold Visa,1203801,Active,Addalachchenai,B- App,5807356580,Individual,580735658031134V,LKR
4454678193,Credit Card - Gold Visa,1203901,Active,Alankerny,B- App,6576967657,Individual,657696765731151V,LKR
4454678194,Credit Card - Gold Visa,1204001,Active,Alankerny,B- App,8660178786,Individual,866017878631168V,LKR
4454678195,Credit Card - Gold Visa,1204101,Active,Araiyampathy,B- App,9226289892,Individual,922628989231185V,LKR
4454678196,Credit Card - Gold Visa,1204201,Active,Batticaloa Town,B- App,6187767618,Joint,618776761831202V,LKR
4454678197,Debit Card - Gold Visa,1204301,Non Active,Independent Square,B- App,5549278755,Joint,554927875531219V,LKR
4454678198,Debit Card - Gold Visa,1204401,Non Active,Upcott,B- App,4909489849,Joint,490948984931236V,LKR
4454678199,Credit Card - Gold Visa,1204501,Active,Wilgamuwa,B- App,1896190918,Individual,189619091831253V,LKR
4454678200,Credit Card - Gold Visa,1204601,Active,Addalachchenai,B- App,1284212128,Individual,128421212831270V,LKR
4454678201,Credit Card - Gold Visa,1204701,Active,Alankerny,B- App,2187023218,Individual,218702321831287V,LKR
4454678202,Credit Card - Gold Visa,1204801,Active,Wilgamuwa,B- App,5963834359,Individual,596383435931304V,LKR
4454678203,Credit Card - Gold Visa,1204901,Active,Addalachchenai,C- App,2075945420,Individual,207594542031321V,LKR
4454678204,Credit Card - Gold Visa,1205001,Active,Alankerny,B- App,7489656574,Individual,748965657431338V,LKR
4454678205,Credit Card - Gold Visa,1205101,Active,Araiyampathy,B- App,887747625,Individual,88774762531355V,LKR
4454678206,Credit Card - Gold Visa,1205201,Active,Batticaloa Town,D- Dep,3236926002,Joint,323692600231372V,LKR
4454678207,Debit Card - Gold Visa,1205301,Non Active,Independent Square,B- App,8985289852,Joint,898528985231389V,LKR
4454678208,Debit Card - Gold Visa,1205401,Non Active,Upcott,B- App,9896290989,Joint,989629098931406V,LKR
4454678209,Credit Card - Gold Visa,1205501,Active,Wilgamuwa,I- Hus,1752256072,Individual,175225607231423V,LKR
4454678210,Credit Card - Gold Visa,1205601,Active,Addalachchenai,B- App,2144167196,Individual,214416719631440V,LKR
4454678211,Credit Card - Gold Visa,1205701,Active,Alankerny,B- App,4384134384,Individual,438413438431457V,LKR
4454678212,Credit Card - Gold Visa,1205801,Active,Alankerny,B- App,4971845497,Individual,497184549731474V,LKR
4454678213,Credit Card - Gold Visa,1205901,Active,Araiyampathy,B- App,3254756532,Individual,325475653231491V,LKR
4454678214,Credit Card - Gold Visa,1206001,Active,Batticaloa Town,B- App,9352067693,Joint,935206769331508V,LKR
4454678215,Debit Card - Gold Visa,1206101,Non Active,Independent Square,B- App,8124078781,Joint,812407878131525V,LKR
4454678216,Debit Card - Gold Visa,1206201,Non Active,Upcott,B- App,4518689845,Joint,451868984531542V,LKR
4454678217,Credit Card - Gold Visa,1206301,Active,Wilgamuwa,B- App,9520790952,Individual,952079095231559V,LKR
4454678218,Credit Card - Gold Visa,1206401,Active,Addalachchenai,B- App,1208312120,Individual,120831212031576V,LKR
4454678219,Credit Card - Gold Visa,1206501,Active,Alankerny,B- App,3123223231,Individual,312322323131593V,LKR
4454678220,Credit Card - Gold Visa,1206601,Active,Wilgamuwa,B- App,3758634375,Individual,375863437531610V,LKR
4454678221,Credit Card - Gold Visa,1206701,Active,Addalachchenai,C- App,7815145478,Individual,781514547831627V,LKR
4454678222,Credit Card - Gold Visa,1206801,Active,Alankerny,B- App,5982056598,Individual,598205659831644V,LKR
4454678223,Credit Card - Gold Visa,1206901,Active,Araiyampathy,B- App,9390367693,Individual,939036769331661V,LKR
4454678224,Credit Card - Gold Visa,1207001,Active,Batticaloa Town,D- Dep,7872478724,Joint,787247872431678V,LKR
4454678225,Debit Card - Gold Visa,1207101,Non Active,Independent Square,B- App,8982589825,Joint,898258982531695V,LKR
4454678226,Debit Card - Gold Visa,1207201,Non Active,Upcott,B- App,8580190985,Joint,858019098531712V,LKR
4454678227,Credit Card - Gold Visa,1207301,Active,Wilgamuwa,I- Hus,3284821054,Individual,328482105431729V,LKR
4454678228,Credit Card - Gold Visa,1207401,Active,Addalachchenai,B- App,424464834,Individual,42446483431746V,LKR
4454678229,Credit Card - Gold Visa,1207501,Active,Alankerny,B- App,5829134358,Individual,582913435831763V,LKR
4454678230,Credit Card - Gold Visa,1207601,Active,Alankerny,B- App,4958645449,Individual,495864544931780V,LKR
4454678231,Credit Card - Gold Visa,1207701,Active,Araiyampathy,B- App,5187756518,Individual,518775651831797V,LKR
4454678232,Credit Card - Gold Visa,1207801,Active,Batticaloa Town,B- App,5549267655,Joint,554926765531814V,LKR
4454678233,Debit Card - Gold Visa,1207901,Non Active,Independent Square,B- App,4909478749,Joint,490947874931831V,LKR
4454678234,Debit Card - Gold Visa,1208001,Non Active,Upcott,B- App,1896189818,Joint,189618981831848V,LKR
4454678235,Credit Card - Gold Visa,1208101,Active,Wilgamuwa,B- App,9284290928,Individual,928429092831865V,LKR
4454678236,Credit Card - Gold Visa,1208201,Active,Addalachchenai,B- App,1187012118,Individual,118701211831882V,LKR
4454678237,Credit Card - Gold Visa,1208301,Active,Alankerny,B- App,5963823259,Individual,596382325931899V,LKR
4454678238,Credit Card - Gold Visa,1208401,Active,Wilgamuwa,B- App,2075934320,Individual,207593432031916V,LKR
4454678239,Credit Card - Gold Visa,1208501,Active,Addalachchenai,C- App,7489645474,Individual,748964547431933V,LKR
4454678240,Credit Card - Gold Visa,1208601,Active,Alankerny,B- App,887736525,Individual,88773652531950V,LKR
4454678241,Credit Card - Gold Visa,1208701,Active,Araiyampathy,B- App,3236914902,Individual,323691490231967V,LKR
4454678242,Credit Card - Gold Visa,1208801,Active,Batticaloa Town,D- Dep,7875278752,Joint,787527875231984V,LKR
4454678243,Debit Card - Gold Visa,1208901,Non Active,Independent Square,B- App,8896289889,Joint,889628988932001V,LKR
4454678244,Debit Card - Gold Visa,1209001,Non Active,Upcott,B- App,928190928,Joint,92819092832018V,LKR
4454678245,Credit Card - Gold Visa,1209101,Active,Wilgamuwa,I- Hus,1520012152,Individual,152001215232035V,LKR
4454678246,Credit Card - Gold Visa,1209201,Active,Addalachchenai,B- App,3284123284,Individual,328412328432052V,LKR
4454678247,Credit Card - Gold Visa,1209301,Active,Alankerny,B- App,3971834397,Individual,397183439732069V,LKR
4454678248,Credit Card - Gold Visa,1209401,Active,Alankerny,B- App,3254745432,Individual,325474543232086V,LKR
4454678249,Credit Card - Gold Visa,1209501,Active,Araiyampathy,B- App,9352056593,Individual,935205659332103V,LKR
4454678250,Credit Card - Gold Visa,1209601,Active,Batticaloa Town,B- App,8124067681,Joint,812406768132120V,LKR
4454678251,Debit Card - Gold Visa,1209701,Non Active,Independent Square,B- App,4518678745,Joint,451867874532137V,LKR
4454678252,Debit Card - Gold Visa,1209801,Non Active,Upcott,B- App,8520789852,Joint,852078985232154V,LKR
4454678253,Credit Card - Gold Visa,1209901,Active,Wilgamuwa,B- App,9208390920,Individual,920839092032171V,LKR
4454678254,Credit Card - Gold Visa,1210001,Active,Addalachchenai,B- App,3772290867,Individual,377229086732188V,LKR
4454678255,Credit Card - Gold Visa,1210101,Active,Alankerny,B- App,3407702011,Individual,340770201132205V,LKR
4454678256,Credit Card - Gold Visa,1210201,Active,Wilgamuwa,B- App,7815134378,Individual,781513437832222V,LKR
4454678257,Credit Card - Gold Visa,1210301,Active,Addalachchenai,C- App,4982045498,Individual,498204549832239V,LKR
4454678258,Credit Card - Gold Visa,1210401,Active,Alankerny,B- App,9390356593,Individual,939035659332256V,LKR
4454678259,Credit Card - Gold Visa,1210501,Active,Araiyampathy,B- App,8859167688,Individual,885916768832273V,LKR
4454678260,Credit Card - Gold Visa,1210601,Active,Batticaloa Town,D- Dep,7624878762,Joint,762487876232290V,LKR
4454678261,Debit Card - Gold Visa,1210701,Non Active,Independent Square,B- App,8404389840,Joint,840438984032307V,LKR
4454678262,Debit Card - Gold Visa,1210801,Non Active,Upcott,B- App,9622490962,Joint,962249096232324V,LKR
4454678263,Credit Card - Gold Visa,1210901,Active,Wilgamuwa,I- Hus,1155512115,Individual,115551211532341V,LKR
4454678264,Credit Card - Gold Visa,1211001,Active,Addalachchenai,B- App,7346523273,Individual,734652327332358V,LKR
4454678265,Credit Card - Gold Visa,1211101,Active,Alankerny,B- App,4221534342,Individual,422153434232375V,LKR
4454678266,Credit Card - Gold Visa,1211201,Active,Alankerny,B- App,4639845463,Individual,463984546332392V,LKR
4454678267,Credit Card - Gold Visa,1211301,Active,Araiyampathy,B- App,7229456572,Individual,722945657232409V,LKR
4454678268,Credit Card - Gold Visa,1211401,Active,Batticaloa Town,B- App,8491767684,Joint,849176768432426V,LKR
4454678269,Debit Card - Gold Visa,1211501,Non Active,Independent Square,B- App,8609078786,Joint,860907878632443V,LKR
4454678270,Debit Card - Gold Visa,1211601,Non Active,Upcott,B- App,2027789820,Joint,202778982032460V,LKR
4454678271,Credit Card - Gold Visa,1211701,Active,Wilgamuwa,B- App,4178890941,Individual,417889094132477V,LKR
4454678272,Credit Card - Gold Visa,1211801,Active,Addalachchenai,B- App,1547312154,Individual,154731215432494V,LKR
4454678273,Credit Card - Gold Visa,1211901,Active,Alankerny,B- App,2509623250,Individual,250962325032511V,LKR
4454678274,Credit Card - Gold Visa,1212001,Active,Wilgamuwa,B- App,4227034342,Individual,422703434232528V,LKR
4454678275,Credit Card - Gold Visa,1212101,Active,Addalachchenai,C- App,7039145470,Individual,703914547032545V,LKR
4454678276,Credit Card - Gold Visa,1212201,Active,Alankerny,B- App,5483756554,Individual,548375655432562V,LKR
4454678277,Credit Card - Gold Visa,1212301,Active,Araiyampathy,B- App,5245367652,Individual,524536765232579V,LKR
4454678278,Credit Card - Gold Visa,1212401,Active,Batticaloa Town,D- Dep,7751378775,Joint,775137877532596V,LKR
4454678279,Debit Card - Gold Visa,1212501,Non Active,Independent Square,B- App,8254889882,Joint,825488988232613V,LKR
4454678280,Debit Card - Gold Visa,1212601,Non Active,Upcott,B- App,948090948,Joint,94809094832630V,LKR
4454678281,Credit Card - Gold Visa,1212701,Active,Wilgamuwa,I- Hus,1758712175,Individual,175871217532647V,LKR
4454678282,Credit Card - Gold Visa,1212801,Active,Addalachchenai,B- App,2384423238,Individual,238442323832664V,LKR
4454678283,Credit Card - Gold Visa,1212901,Active,Alankerny,B- App,3852934385,Individual,385293438532681V,LKR
4454678284,Credit Card - Gold Visa,1213001,Active,Alankerny,B- App,3408745434,Individual,340874543432698V,LKR
4454678285,Credit Card - Gold Visa,1213101,Active,Araiyampathy,B- App,5807356580,Individual,580735658032715V,LKR
4454678286,Credit Card - Gold Visa,1213201,Active,Batticaloa Town,B- App,6576967657,Joint,657696765732732V,LKR
4454678287,Debit Card - Gold Visa,1213301,Non Active,Independent Square,B- App,8660178786,Joint,866017878632749V,LKR
4454678288,Debit Card - Gold Visa,1213401,Non Active,Upcott,B- App,9226289892,Joint,922628989232766V,LKR
4454678289,Credit Card - Gold Visa,1213501,Active,Wilgamuwa,B- App,9757090975,Individual,975709097532783V,LKR
4454678290,Credit Card - Gold Visa,1213601,Active,Addalachchenai,B- App,2134712134,Individual,213471213432800V,LKR
4454678291,Credit Card - Gold Visa,1213701,Active,Alankerny,B- App,2823223282,Individual,282322328232817V,LKR
4454678292,Credit Card - Gold Visa,1213801,Active,Wilgamuwa,B- App,3706234370,Individual,370623437032834V,LKR
4454678293,Credit Card - Gold Visa,1213901,Active,Addalachchenai,C- App,1936545419,Individual,193654541932851V,LKR
4454678294,Credit Card - Gold Visa,1214001,Active,Alankerny,B- App,5170756517,Individual,517075651732868V,LKR
4454678295,Credit Card - Gold Visa,1214101,Active,Araiyampathy,B- App,6877467687,Individual,687746768732885V,LKR
4454678296,Credit Card - Gold Visa,1214201,Active,Batticaloa Town,D- Dep,8792578792,Joint,879257879232902V,LKR
4454678297,Debit Card - Gold Visa,1214301,Non Active,Independent Square,B- App,9867889867,Joint,986788986732919V,LKR
4454678298,Debit Card - Gold Visa,1214401,Non Active,Upcott,B- App,2910390929,Joint,291039092932936V,LKR
4454678299,Credit Card - Gold Visa,1214501,Active,Wilgamuwa,I- Hus,1738112173,Individual,173811217332953V,LKR
4454678300,Credit Card - Gold Visa,1214601,Active,Addalachchenai,B- App,2923123292,Individual,292312329232970V,LKR
4454678301,Credit Card - Gold Visa,1214701,Active,Alankerny,B- App,6699634366,Individual,669963436632987V,LKR
4454678302,Credit Card - Gold Visa,1214801,Active,Alankerny,B- App,4537245445,Individual,453724544533004V,LKR
4454678303,Credit Card - Gold Visa,1214901,Active,Araiyampathy,B- App,7128356571,Individual,712835657133021V,LKR
4454678304,Credit Card - Gold Visa,1215001,Active,Batticaloa Town,B- App,7933967679,Joint,793396767933038V,LKR
4454678305,Debit Card - Gold Visa,1215101,Non Active,Independent Square,B- App,7257978725,Joint,725797872533055V,LKR
4454678306,Debit Card - Gold Visa,1215201,Non Active,Upcott,B- App,8454289845,Joint,845428984533072V,LKR
4454678307,Credit Card - Gold Visa,1215301,Active,Wilgamuwa,B- App,9773390977,Individual,977339097733089V,LKR
4454678308,Credit Card - Gold Visa,1215401,Active,Addalachchenai,B- App,6896612168,Individual,689661216833106V,LKR
4454678309,Credit Card - Gold Visa,1215501,Active,Alankerny,B- App,2990823299,Individual,299082329933123V,LKR
4454678310,Credit Card - Gold Visa,1215601,Active,Wilgamuwa,B- App,8604834386,Individual,860483438633140V,LKR
4454678311,Credit Card - Gold Visa,1215701,Active,Addalachchenai,C- App,3024945430,Individual,302494543033157V,LKR
4454678312,Credit Card - Gold Visa,1215801,Active,Alankerny,B- App,5318756531,Individual,531875653133174V,LKR
4454678313,Credit Card - Gold Visa,1215901,Active,Araiyampathy,B- App,7215967672,Individual,721596767233191V,LKR
4454678314,Credit Card - Gold Visa,1216001,Active,Batticaloa Town,D- Dep,7338478773,Joint,733847877333208V,LKR
4454678315,Debit Card - Gold Visa,1216101,Non Active,Independent Square,B- App,5166489851,Joint,516648985133225V,LKR
4454678316,Debit Card - Gold Visa,1216201,Non Active,Upcott,B- App,959790959,Joint,95979095933242V,LKR
4454678317,Credit Card - Gold Visa,1216301,Active,Wilgamuwa,I- Hus,1122212112,Individual,112221211233259V,LKR
4454678318,Credit Card - Gold Visa,1216401,Active,Addalachchenai,B- App,4167723241,Individual,416772324133276V,LKR
4454678319,Credit Card - Gold Visa,1216501,Active,Alankerny,B- App,8098134380,Individual,809813438033293V,LKR
4454678320,Credit Card - Gold Visa,1216601,Active,Alankerny,B- App,4798245479,Individual,479824547933310V,LKR
4454678321,Credit Card - Gold Visa,1216701,Active,Araiyampathy,B- App,5130256513,Individual,513025651333327V,LKR
4454678322,Credit Card - Gold Visa,1216801,Active,Batticaloa Town,B- App,6844967684,Joint,684496768433344V,LKR
4454678323,Debit Card - Gold Visa,1216901,Non Active,Independent Square,B- App,8799278787,Joint,879927878733361V,LKR
4454678324,Debit Card - Gold Visa,1217001,Non Active,Upcott,B- App,8946989889,Joint,894698988933378V,LKR
4454678325,Credit Card - Gold Visa,1217101,Active,Wilgamuwa,B- App,6187767618,Individual,618776761833395V,LKR
4454678326,Credit Card - Gold Visa,1217201,Active,Addalachchenai,B- App,5549278755,Individual,554927875533412V,LKR
4454678327,Credit Card - Gold Visa,1217301,Active,Alankerny,B- App,4909489849,Individual,490948984933429V,LKR
4454678328,Credit Card - Gold Visa,1217401,Active,Wilgamuwa,B- App,1896190918,Individual,189619091833446V,LKR
4454678329,Credit Card - Gold Visa,1217501,Active,Addalachchenai,C- App,1284212128,Individual,128421212833463V,LKR
4454678330,Credit Card - Gold Visa,1217601,Active,Alankerny,B- App,2187023218,Individual,218702321833480V,LKR
4454678331,Credit Card - Gold Visa,1217701,Active,Araiyampathy,B- App,5963834359,Individual,596383435933497V,LKR
4454678332,Credit Card - Gold Visa,1217801,Active,Batticaloa Town,D- Dep,2075945420,Joint,207594542033514V,LKR
4454678333,Debit Card - Gold Visa,1217901,Non Active,Independent Square,B- App,7489656574,Joint,748965657433531V,LKR
4454678334,Debit Card - Gold Visa,1218001,Non Active,Upcott,B- App,1291137083,Joint,129113708333548V,LKR
4454678335,Credit Card - Gold Visa,1218101,Active,Wilgamuwa,I- Hus,3640315460,Individual,364031546033565V,LKR
4454678336,Credit Card - Gold Visa,1218201,Active,Addalachchenai,B- App,8985289852,Individual,898528985233582V,LKR
4454678337,Credit Card - Gold Visa,1218301,Active,Alankerny,B- App,9896290989,Individual,989629098933599V,LKR
4454678338,Credit Card - Gold Visa,1218401,Active,Alankerny,B- App,2536078320,Individual,253607832033616V,LKR
4454678339,Credit Card - Gold Visa,1218501,Active,Araiyampathy,B- App,2927989444,Individual,292798944433633V,LKR
4454678340,Credit Card - Gold Visa,1218601,Active,Batticaloa Town,B- App,4384134384,Joint,438413438433650V,LKR
4454678341,Debit Card - Gold Visa,1218701,Non Active,Independent Square,B- App,4971845497,Joint,497184549733667V,LKR
4454678342,Debit Card - Gold Visa,1218801,Non Active,Upcott,B- App,3254756532,Joint,325475653233684V,LKR
4454678343,Credit Card - Gold Visa,1218901,Active,Wilgamuwa,B- App,9352067693,Individual,935206769333701V,LKR
4454678344,Credit Card - Gold Visa,1219001,Active,Addalachchenai,B- App,8124078781,Individual,812407878133718V,LKR
4454678345,Credit Card - Gold Visa,1219101,Active,Alankerny,B- App,4518689845,Individual,451868984533735V,LKR
4454678346,Credit Card - Gold Visa,1219201,Active,Wilgamuwa,B- App,9520790952,Individual,952079095233752V,LKR
4454678347,Credit Card - Gold Visa,1219301,Active,Addalachchenai,C- App,1208312120,Individual,120831212033769V,LKR
4454678348,Credit Card - Gold Visa,1219401,Active,Alankerny,B- App,3123223231,Individual,312322323133786V,LKR
4454678349,Credit Card - Gold Visa,1219501,Active,Araiyampathy,B- App,3758634375,Individual,375863437533803V,LKR
4454678350,Credit Card - Gold Visa,1219601,Active,Batticaloa Town,D- Dep,7815145478,Joint,781514547833820V,LKR
4454678351,Debit Card - Gold Visa,1219701,Non Active,Independent Square,B- App,5982056598,Joint,598205659833837V,LKR
4454678352,Debit Card - Gold Visa,1219801,Non Active,Upcott,B- App,9390367693,Joint,939036769333854V,LKR
4454678353,Credit Card - Gold Visa,1219901,Active,Wilgamuwa,I- Hus,7872478724,Individual,787247872433871V,LKR
4454678354,Credit Card - Gold Visa,1220001,Active,Addalachchenai,B- App,8982589825,Individual,898258982533888V,LKR
4454678355,Credit Card - Gold Visa,1220101,Active,Alankerny,B- App,8580190985,Individual,858019098533905V,LKR
4454678356,Credit Card - Gold Visa,1220201,Active,Alankerny,B- App,1859075910,Individual,185907591033922V,LKR
4454678357,Credit Card - Gold Visa,1220301,Active,Araiyampathy,B- App,1001280310,Individual,100128031033939V,LKR
4454678358,Credit Card - Gold Visa,1220401,Active,Batticaloa Town,B- App,5829134358,Joint,582913435833956V,LKR
4454678359,Debit Card - Gold Visa,1220501,Non Active,Independent Square,B- App,4958645449,Joint,495864544933973V,LKR
4454678360,Debit Card - Gold Visa,1220601,Non Active,Upcott,B- App,5187756518,Joint,518775651833990V,LKR
4454678361,Credit Card - Gold Visa,1220701,Active,Wilgamuwa,B- App,5549267655,Individual,554926765534007V,LKR
4454678362,Credit Card - Gold Visa,1220801,Active,Addalachchenai,B- App,4909478749,Individual,490947874934024V,LKR
4454678363,Credit Card - Gold Visa,1220901,Active,Alankerny,B- App,1896189818,Individual,189618981834041V,LKR
4454678364,Credit Card - Gold Visa,1221001,Active,Wilgamuwa,B- App,9284290928,Individual,928429092834058V,LKR
4454678365,Credit Card - Gold Visa,1221101,Active,Addalachchenai,C- App,1187012118,Individual,118701211834075V,LKR
4454678366,Credit Card - Gold Visa,1221201,Active,Alankerny,B- App,5963823259,Individual,596382325934092V,LKR
4454678367,Credit Card - Gold Visa,1221301,Active,Araiyampathy,B- App,2075934320,Individual,207593432034109V,LKR
4454678368,Credit Card - Gold Visa,1221401,Active,Batticaloa Town,D- Dep,7489645474,Joint,748964547434126V,LKR
4454678369,Debit Card - Gold Visa,1221501,Non Active,Independent Square,B- App,1291125983,Joint,129112598334143V,LKR
4454678370,Debit Card - Gold Visa,1221601,Non Active,Upcott,B- App,3640304360,Joint,364030436034160V,LKR
4454678371,Credit Card - Gold Visa,1221701,Active,Wilgamuwa,I- Hus,7875278752,Individual,787527875234177V,LKR
4454678372,Credit Card - Gold Visa,1221801,Active,Addalachchenai,B- App,8896289889,Individual,889628988934194V,LKR
4454678373,Credit Card - Gold Visa,1221901,Active,Alankerny,B- App,928190928,Individual,92819092834211V,LKR
4454678374,Credit Card - Gold Visa,1222001,Active,Alankerny,B- App,1520012152,Individual,152001215234228V,LKR
4454678375,Credit Card - Gold Visa,1222101,Active,Araiyampathy,B- App,3284123284,Individual,328412328434245V,LKR
4454678376,Credit Card - Gold Visa,1222201,Active,Batticaloa Town,B- App,3971834397,Joint,397183439734262V,LKR
4454678377,Debit Card - Gold Visa,1222301,Non Active,Independent Square,B- App,3254745432,Joint,325474543234279V,LKR
4454678378,Debit Card - Gold Visa,1222401,Non Active,Upcott,B- App,9352056593,Joint,935205659334296V,LKR
4454678379,Credit Card - Gold Visa,1222501,Active,Wilgamuwa,B- App,8124067681,Individual,812406768134313V,LKR
4454678380,Credit Card - Gold Visa,1222601,Active,Addalachchenai,B- App,4518678745,Individual,451867874534330V,LKR
4454678381,Credit Card - Gold Visa,1222701,Active,Alankerny,B- App,8520789852,Individual,852078985234347V,LKR
4454678382,Credit Card - Gold Visa,1222801,Active,Wilgamuwa,B- App,9208390920,Individual,920839092034364V,LKR
4454678383,Credit Card - Gold Visa,1222901,Active,Addalachchenai,C- App,3043113155,Individual,304311315534381V,LKR
4454678384,Credit Card - Gold Visa,1223001,Active,Alankerny,B- App,2678524299,Individual,267852429934398V,LKR
4454678385,Credit Card - Gold Visa,1223101,Active,Araiyampathy,B- App,7815134378,Individual,781513437834415V,LKR
4454678386,Credit Card - Gold Visa,1223201,Active,Batticaloa Town,D- Dep,4982045498,Joint,498204549834432V,LKR
4454678387,Debit Card - Gold Visa,1223301,Non Active,Independent Square,B- App,9390356593,Joint,939035659334449V,LKR
4454678388,Debit Card - Gold Visa,1223401,Non Active,Upcott,B- App,8859167688,Joint,885916768834466V,LKR
4454678389,Credit Card - Gold Visa,1223501,Active,Wilgamuwa,I- Hus,7624878762,Individual,762487876234483V,LKR
4454678390,Credit Card - Gold Visa,1223601,Active,Addalachchenai,B- App,8404389840,Individual,840438984034500V,LKR
4454678391,Credit Card - Gold Visa,1223701,Active,Alankerny,B- App,9622490962,Individual,962249096234517V,LKR
4454678392,Credit Card - Gold Visa,1223801,Active,Alankerny,B- App,1155512115,Individual,115551211534534V,LKR
